ÉLÉçíˆ,çƒê∂éûä‘
149873,742.6870104
149874,742.7438562
149875,742.800702
149876,742.8575478
149877,742.9143936
149878,742.9712394
149879,743.0280852
149880,743.084931
149881,743.1417768
149882,743.1986226
149883,743.2554684
149884,743.3123142
149885,743.36916
149886,743.4260058
149887,743.4828516
149888,743.5396974
149889,743.5965432
149890,743.653389
149891,743.7102348
149892,743.7670806
149893,743.8239264
149894,743.8807722
149895,743.937618
149896,743.9944638
149897,744.0513096
149898,744.1081554
149899,744.1650012
149900,744.221847
149901,744.2786928
149902,744.3355386
149903,744.3923844
149904,744.4492302
149905,744.506076
149906,744.5629218
149907,744.6197676
149908,744.6766134
149909,744.7334592
149910,744.790305
149911,744.8471508
149912,744.9039966
149913,744.9608424
149914,745.0176882
149915,745.074534
149916,745.1313798
149917,745.1882256
149918,745.2450714
149919,745.3019172
149920,745.358763
149921,745.4156088
149922,745.4724546
149923,745.5293004
149924,745.5861462
149925,745.642992
149926,745.6998378
149927,745.7566836
149928,745.8135294
149929,745.8703752
149930,745.927221
149931,745.9840668
149932,746.0409126
149933,746.0977584
149934,746.1546042
149935,746.21145
149936,746.2682958
149937,746.3251416
149938,746.3819874
149939,746.4388332
149940,746.495679
149941,746.5525248
149942,746.6093706
149943,746.6662164
149944,746.7230622
149945,746.779908
149946,746.8367538
149947,746.8935996
149948,746.9504454
149949,747.0072912
149950,747.064137
149951,747.1209828
149952,747.1778286
149953,747.2346744
149954,747.2915202
149955,747.348366
149956,747.4052118
149957,747.4620576
149958,747.5189034
149959,747.5757492
149960,747.632595
149961,747.6894408
149962,747.7462866
149963,747.8031324
149964,747.8599782
149965,747.916824
149966,747.9736698
149967,748.0305156
149968,748.0873614
149969,748.1442072
149970,748.201053
149971,748.2578988
149972,748.3147446
149973,748.3715904
149974,748.4284362
149975,748.485282
149976,748.5421278
149977,748.5989736
149978,748.6558194
149979,748.7126652
149980,748.769511
149981,748.8263568
149982,748.8832026
149983,748.9400484
149984,748.9968942
149985,749.05374
149986,749.1105858
149987,749.1674316
149988,749.2242774
149989,749.2811232
149990,749.337969
149991,749.3948148
149992,749.4516606
149993,749.5085064
149994,749.5653522
149995,749.622198
149996,749.6790438
149997,749.7358896
149998,749.7927354
149999,749.8495812
150000,749.906427
150001,749.9632728
150002,750.0201186
150003,750.0769644
150004,750.1338102
150005,750.190656
150006,750.2475018
150007,750.3043476
150008,750.3611934
150009,750.4180392
150010,750.474885
150011,750.5317308
150012,750.5885766
150013,750.6454224
150014,750.7022682
150015,750.759114
150016,750.8159598
150017,750.8728056
150018,750.9296514
150019,750.9864972
150020,751.043343
150021,751.1001888
150022,751.1570346
150023,751.2138804
150024,751.2707262
150025,751.327572
150026,751.3844178
150027,751.4412636
150028,751.4981094
150029,751.5549552
150030,751.611801
150031,751.6686468
150032,751.7254926
150033,751.7823384
150034,751.8391842
150035,751.89603
150036,751.9528758
150037,752.0097216
150038,752.0665674
150039,752.1234132
150040,752.180259
150041,752.2371048
150042,752.2939506
150043,752.3507964
150044,752.4076422
150045,752.464488
150046,752.5213338
150047,752.5781796
150048,752.6350254
150049,752.6918712
150050,752.748717
150051,752.8055628
150052,752.8624086
150053,752.9192544
150054,752.9761002
150055,753.032946
150056,753.0897918
150057,753.1466376
150058,753.2034834
150059,753.2603292
150060,753.317175
150061,753.3740208
150062,753.4308666
150063,753.4877124
150064,753.5445582
150065,753.601404
150066,753.6582498
150067,753.7150956
150068,753.7719414
150069,753.8287872
150070,753.885633
150071,753.9424788
150072,753.9993246
150073,754.0561704
150074,754.1130162
150075,754.169862
150076,754.2267078
150077,754.2835536
150078,754.3403994
150079,754.3972452
150080,754.454091
150081,754.5109368
150082,754.5677826
150083,754.6246284
150084,754.6814742
150085,754.73832
150086,754.7951658
150087,754.8520116
150088,754.9088574
150089,754.9657032
150090,755.022549
150091,755.0793948
150092,755.1362406
150093,755.1930864
150094,755.2499322
150095,755.306778
150096,755.3636238
150097,755.4204696
150098,755.4773154
150099,755.5341612
150100,755.591007
150101,755.6478528
150102,755.7046986
150103,755.7615444
150104,755.8183902
150105,755.875236
150106,755.9320818
150107,755.9889276
150108,756.0457734
150109,756.1026192
150110,756.159465
150111,756.2163108
150112,756.2731566
150113,756.3300024
150114,756.3868482
150115,756.443694
150116,756.5005398
150117,756.5573856
150118,756.6142314
150119,756.6710772
150120,756.727923
150121,756.7847688
150122,756.8416146
150123,756.8984604
150124,756.9553062
150125,757.012152
150126,757.0689978
150127,757.1258436
150128,757.1826894
150129,757.2395352
150130,757.296381
150131,757.3532268
150132,757.4100726
150133,757.4669184
150134,757.5237642
150135,757.58061
150136,757.6374558
150137,757.6943016
150138,757.7511474
150139,757.8079932
150140,757.864839
150141,757.9216848
150142,757.9785306
150143,758.0353764
150144,758.0922222
150145,758.149068
150146,758.2059138
150147,758.2627596
150148,758.3196054
150149,758.3764512
150150,758.433297
150151,758.4901428
150152,758.5469886
150153,758.6038344
150154,758.6606802
150155,758.717526
150156,758.7743718
150157,758.8312176
150158,758.8880634
150159,758.9449092
150160,759.001755
150161,759.0586008
150162,759.1154466
150163,759.1722924
150164,759.2291382
150165,759.285984
150166,759.3428298
150167,759.3996756
150168,759.4565214
150169,759.5133672
150170,759.570213
150171,759.6270588
150172,759.6839046
150173,759.7407504
150174,759.7975962
150175,759.854442
150176,759.9112878
150177,759.9681336
150178,760.0249794
150179,760.0818252
150180,760.138671
150181,760.1955168
150182,760.2523626
150183,760.3092084
150184,760.3660542
150185,760.4229
150186,760.4797458
150187,760.5365916
150188,760.5934374
150189,760.6502832
150190,760.707129
150191,760.7639748
150192,760.8208206
150193,760.8776664
150194,760.9345122
150195,760.991358
150196,761.0482038
150197,761.1050496
150198,761.1618954
150199,761.2187412
150200,761.275587
150201,761.3324328
150202,761.3892786
150203,761.4461244
150204,761.5029702
150205,761.559816
150206,761.6166618
150207,761.6735076
150208,761.7303534
150209,761.7871992
150210,761.844045
150211,761.9008908
150212,761.9577366
150213,762.0145824
150214,762.0714282
150215,762.128274
150216,762.1851198
150217,762.2419656
150218,762.2988114
150219,762.3556572
150220,762.412503
150221,762.4693488
150222,762.5261946
150223,762.5830404
150224,762.6398862
150225,762.696732
150226,762.7535778
150227,762.8104236
150228,762.8672694
150229,762.9241152
150230,762.980961
150231,763.0378068
150232,763.0946526
150233,763.1514984
150234,763.2083442
150235,763.26519
150236,763.3220358
150237,763.3788816
150238,763.4357274
150239,763.4925732
150240,763.549419
150241,763.6062648
150242,763.6631106
150243,763.7199564
150244,763.7768022
150245,763.833648
150246,763.8904938
150247,763.9473396
150248,764.0041854
150249,764.0610312
150250,764.117877
150251,764.1747228
150252,764.2315686
150253,764.2884144
150254,764.3452602
150255,764.402106
150256,764.4589518
150257,764.5157976
150258,764.5726434
150259,764.6294892
150260,764.686335
150261,764.7431808
150262,764.8000266
150263,764.8568724
150264,764.9137182
150265,764.970564
150266,765.0274098
150267,765.0842556
150268,765.1411014
150269,765.1979472
150270,765.254793
150271,765.3116388
150272,765.3684846
150273,765.4253304
150274,765.4821762
150275,765.539022
150276,765.5958678
150277,765.6527136
150278,765.7095594
150279,765.7664052
150280,765.823251
150281,765.8800968
150282,765.9369426
150283,765.9937884
150284,766.0506342
150285,766.10748
150286,766.1643258
150287,766.2211716
150288,766.2780174
150289,766.3348632
150290,766.391709
150291,766.4485548
150292,766.5054006
150293,766.5622464
150294,766.6190922
150295,766.675938
150296,766.7327838
150297,766.7896296
150298,766.8464754
150299,766.9033212
150300,766.960167
150301,767.0170128
150302,767.0738586
150303,767.1307044
150304,767.1875502
150305,767.244396
150306,767.3012418
150307,767.3580876
150308,767.4149334
150309,767.4717792
150310,767.528625
150311,767.5854708
150312,767.6423166
150313,767.6991624
150314,767.7560082
150315,767.812854
150316,767.8696998
150317,767.9265456
150318,767.9833914
150319,768.0402372
150320,768.097083
150321,768.1539288
150322,768.2107746
150323,768.2676204
150324,768.3244662
150325,768.381312
150326,768.4381578
150327,768.4950036
150328,768.5518494
150329,768.6086952
150330,768.665541
150331,768.7223868
150332,768.7792326
150333,768.8360784
150334,768.8929242
150335,768.94977
150336,769.0066158
150337,769.0634616
150338,769.1203074
150339,769.1771532
150340,769.233999
150341,769.2908448
150342,769.3476906
150343,769.4045364
150344,769.4613822
150345,769.518228
150346,769.5750738
150347,769.6319196
150348,769.6887654
150349,769.7456112
150350,769.802457
150351,769.8593028
150352,769.9161486
150353,769.9729944
150354,770.0298402
150355,770.086686
150356,770.1435318
150357,770.2003776
150358,770.2572234
150359,770.3140692
150360,770.370915
150361,770.4277608
150362,770.4846066
150363,770.5414524
150364,770.5982982
150365,770.655144
150366,770.7119898
150367,770.7688356
150368,770.8256814
150369,770.8825272
150370,770.939373
150371,770.9962188
150372,771.0530646
150373,771.1099104
150374,771.1667562
150375,771.223602
150376,771.2804478
150377,771.3372936
150378,771.3941394
150379,771.4509852
150380,771.507831
150381,771.5646768
150382,771.6215226
150383,771.6783684
150384,771.7352142
150385,771.79206
150386,771.8489058
150387,771.9057516
150388,771.9625974
150389,772.0194432
150390,772.076289
150391,772.1331348
150392,772.1899806
150393,772.2468264
150394,772.3036722
150395,772.360518
150396,772.4173638
150397,772.4742096
150398,772.5310554
150399,772.5879012
150400,772.644747
150401,772.7015928
150402,772.7584386
150403,772.8152844
150404,772.8721302
150405,772.928976
150406,772.9858218
150407,773.0426676
150408,773.0995134
150409,773.1563592
150410,773.213205
150411,773.2700508
150412,773.3268966
150413,773.3837424
150414,773.4405882
150415,773.497434
150416,773.5542798
150417,773.6111256
150418,773.6679714
150419,773.7248172
150420,773.781663
150421,773.8385088
150422,773.8953546
150423,773.9522004
150424,774.0090462
150425,774.065892
150426,774.1227378
150427,774.1795836
150428,774.2364294
150429,774.2932752
150430,774.350121
150431,774.4069668
150432,774.4638126
150433,774.5206584
150434,774.5775042
150435,774.63435
150436,774.6911958
150437,774.7480416
150438,774.8048874
150439,774.8617332
150440,774.918579
150441,774.9754248
150442,775.0322706
150443,775.0891164
150444,775.1459622
150445,775.202808
150446,775.2596538
150447,775.3164996
150448,775.3733454
150449,775.4301912
150450,775.487037
150451,775.5438828
150452,775.6007286
150453,775.6575744
150454,775.7144202
150455,775.771266
150456,775.8281118
150457,775.8849576
150458,775.9418034
150459,775.9986492
150460,776.055495
150461,776.1123408
150462,776.1691866
150463,776.2260324
150464,776.2828782
150465,776.339724
150466,776.3965698
150467,776.4534156
150468,776.5102614
150469,776.5671072
150470,776.623953
150471,776.6807988
150472,776.7376446
150473,776.7944904
150474,776.8513362
150475,776.908182
150476,776.9650278
150477,777.0218736
150478,777.0787194
150479,777.1355652
150480,777.192411
150481,777.2492568
150482,777.3061026
150483,777.3629484
150484,777.4197942
150485,777.47664
150486,777.5334858
150487,777.5903316
150488,777.6471774
150489,777.7040232
150490,777.760869
150491,777.8177148
150492,777.8745606
150493,777.9314064
150494,777.9882522
150495,778.045098
150496,778.1019438
150497,778.1587896
150498,778.2156354
150499,778.2724812
150500,778.329327
150501,778.3861728
150502,778.4430186
150503,778.4998644
150504,778.5567102
150505,778.613556
150506,778.6704018
150507,778.7272476
150508,778.7840934
150509,778.8409392
150510,778.897785
150511,778.9546308
150512,779.0114766
150513,779.0683224
150514,779.1251682
150515,779.182014
150516,779.2388598
150517,779.2957056
150518,779.3525514
150519,779.4093972
150520,779.466243
150521,779.5230888
150522,779.5799346
150523,779.6367804
150524,779.6936262
150525,779.750472
150526,779.8073178
150527,779.8641636
150528,779.9210094
150529,779.9778552
150530,780.034701
150531,780.0915468
150532,780.1483926
150533,780.2052384
150534,780.2620842
150535,780.31893
150536,780.3757758
150537,780.4326216
150538,780.4894674
150539,780.5463132
150540,780.603159
150541,780.6600048
150542,780.7168506
150543,780.7736964
150544,780.8305422
150545,780.887388
150546,780.9442338
150547,781.0010796
150548,781.0579254
150549,781.1147712
150550,781.171617
150551,781.2284628
